therm,ambient_temp,timestamp,has_puddle,gyr,has_motion
"[[Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25')], [Decimal('17.75'), Decimal('17.75'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17.75'), Decimal('17'), Decimal('17.5')], [Decimal('16.75'), Decimal('17.25'), Decimal('17.75'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('16.5'), Decimal('17.25')], [Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75'), Decimal('18'), Decimal('17.25'), Decimal('17')], [Decimal('17.5'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25')], [Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('16.75'), Decimal('18'), Decimal('17.5'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5')]]",25.894705882352945,1708003469676,0,"{'x': Decimal('-1.6106870229007633'), 'y': Decimal('0.9007633587786259'), 'z': Decimal('0.5801526717557252')}",0
"[[Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('16.75')], [Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('17.25')], [Decimal('16.25'), Decimal('16.25'), Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('16.5'), Decimal('17')], [Decimal('16.25'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17.75')], [Decimal('16.5'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('16.5'), Decimal('16.5')], [Decimal('16.25'), Decimal('15.75'), Decimal('16.25'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.25'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('16.25')], [Decimal('16.5'), Decimal('16.25'), Decimal('16'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('16.5')]]",25.235882352941175,1708003390995,0,"{'x': Decimal('-1.5648854961832062'), 'y': Decimal('0.7557251908396947'), 'z': Decimal('0.6717557251908397')}",0
"[[Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('16.25')], [Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25')], [Decimal('17.25'), Decimal('16.75'), Decimal('17.25'), Decimal('16.5'), Decimal('17.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25')], [Decimal('16.5'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17'), Decimal('17')], [Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('16.5'), Decimal('16.5')], [Decimal('16.25'), Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17.5'), Decimal('17')], [Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('16.5'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('16.5')], [Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.75'), Decimal('16.75'), Decimal('16.5')]]",25.706470588235295,1708006022825,0,"{'x': Decimal('-1.6717557251908397'), 'y': Decimal('0.7404580152671756'), 'z': Decimal('0.4961832061068702')}",0
"[[Decimal('17.25'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('16.5')], [Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5')], [Decimal('17.25'), Decimal('17'), Decimal('17.5'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('16.75')], [Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75'), Decimal('17.75'), Decimal('17.25')], [Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75'), Decimal('17.75'), Decimal('17.5'), Decimal('16.75')], [Decimal('16.75'), Decimal('16.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25')], [Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('16.75')], [Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('18'), Decimal('17'), Decimal('17.75')]]",25.659411764705883,1708000465931,1,"{'x': Decimal('-1.5725190839694656'), 'y': Decimal('0.8702290076335878'), 'z': Decimal('0.6870229007633588')}",0
"[[Decimal('17.5'), Decimal('17.75'), Decimal('16.75'), Decimal('17.5'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('16.75')], [Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('16.5'), Decimal('17.75'), Decimal('16.75'), Decimal('17.75')], [Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25'), Decimal('16.5'), Decimal('17.25'), Decimal('17.5')], [Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('17.5')], [Decimal('17.25'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('16.5'), Decimal('17')], [Decimal('16.25'), Decimal('16.25'), Decimal('16.5'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('16.75')], [Decimal('16.75'), Decimal('16.5'), Decimal('16.25'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17')]]",25.706470588235295,1708006926870,0,"{'x': Decimal('-1.6564885496183206'), 'y': Decimal('0.5038167938931297'), 'z': Decimal('0.6793893129770993')}",0
"[[Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('16.5')], [Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('16.75'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25')], [Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('16.75'), Decimal('17.5'), Decimal('17.75'), Decimal('17'), Decimal('16.75')], [Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('16.5')], [Decimal('16.5'), Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17')], [Decimal('16.25'), Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('16.25'), Decimal('17.75'), Decimal('17.25'), Decimal('16.25')], [Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('16.5'), Decimal('17')]]",26.69470588235294,1708003184602,0,"{'x': Decimal('-1.6717557251908397'), 'y': Decimal('0.9312977099236641'), 'z': Decimal('0.7022900763358778')}",0
"[[Decimal('16.75'), Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('16.5')], [Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('16.75'), Decimal('17')], [Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17'), Decimal('17.5')], [Decimal('16.75'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('16.75')], [Decimal('16.75'), Decimal('16.5'), Decimal('16.25'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('16.75')], [Decimal('15.75'), Decimal('16.25'), Decimal('16.5'), Decimal('16.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17.75'), Decimal('17')], [Decimal('16.75'), Decimal('16.25'), Decimal('17'), Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('16.25')], [Decimal('17'), Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17')]]",25.941764705882356,1708001244402,1,"{'x': Decimal('-1.5114503816793894'), 'y': Decimal('0.6106870229007634'), 'z': Decimal('0.7251908396946565')}",0
"[[Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('16.25')], [Decimal('17'), Decimal('17.75'), Decimal('16.75'), Decimal('16.25'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17.5')], [Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('16.25'), Decimal('16.75')], [Decimal('16.5'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17')], [Decimal('17.5'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17')], [Decimal('16.25'), Decimal('16.25'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('16.75')], [Decimal('16'), Decimal('16.25'), Decimal('16.5'), Decimal('17'), Decimal('16.25'), Decimal('17.75'), Decimal('16.75'), Decimal('16.75')], [Decimal('16.75'), Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25')]]",25.80058823529412,1708005784605,0,"{'x': Decimal('-1.5877862595419847'), 'y': Decimal('0.6030534351145038'), 'z': Decimal('0.7175572519083969')}",0
"[[Decimal('16.25'), Decimal('17.25'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('16.25')], [Decimal('16.75'), Decimal('16.5'), Decimal('17.25'), Decimal('16.25'), Decimal('16.75'), Decimal('17.25'), Decimal('16.5'), Decimal('17')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('15.75'), Decimal('16'), Decimal('16.75'), Decimal('16.25'), Decimal('17')], [Decimal('16.25'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25')], [Decimal('17.25'), Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17'), Decimal('16.75')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.25'), Decimal('16.75'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17'), Decimal('16.5')], [Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75'), Decimal('17')]]",25.51823529411765,1708000284159,1,"{'x': Decimal('-1.618320610687023'), 'y': Decimal('0.6793893129770993'), 'z': Decimal('0.40458015267175573')}",0
"[[Decimal('18.5'), Decimal('19'), Decimal('19'), Decimal('19.5'), Decimal('19'), Decimal('18.75'), Decimal('19.25'), Decimal('18.75')], [Decimal('19.75'), Decimal('19.5'), Decimal('19.5'), Decimal('19.25'), Decimal('19.25'), Decimal('20'), Decimal('19'), Decimal('18.75')], [Decimal('19.25'), Decimal('19.75'), Decimal('20.5'), Decimal('19'), Decimal('19'), Decimal('19'), Decimal('18.75'), Decimal('19.5')], [Decimal('19'), Decimal('21'), Decimal('20'), Decimal('19'), Decimal('19'), Decimal('19'), Decimal('18.75'), Decimal('18.5')], [Decimal('20.25'), Decimal('21.75'), Decimal('19.25'), Decimal('18.75'), Decimal('19'), Decimal('19'), Decimal('18.75'), Decimal('19.25')], [Decimal('19.5'), Decimal('20'), Decimal('18.25'), Decimal('18.75'), Decimal('18.75'), Decimal('18.75'), Decimal('19'), Decimal('19')], [Decimal('21.25'), Decimal('20.5'), Decimal('19.25'), Decimal('18.5'), Decimal('18.25'), Decimal('19'), Decimal('19'), Decimal('18.5')], [Decimal('20.75'), Decimal('21.75'), Decimal('18.25'), Decimal('18.25'), Decimal('18.5'), Decimal('18.5'), Decimal('18.25'), Decimal('18.5')]]",23.071176470588235,1707998272837,0,"{'x': Decimal('-1.6641221374045803'), 'y': Decimal('0.7557251908396947'), 'z': Decimal('0.6259541984732825')}",1
"[[Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('16.5')], [Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('18'), Decimal('17.5'), Decimal('17'), Decimal('17')], [Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('16.25'), Decimal('16.75')], [Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17'), Decimal('17')], [Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17')], [Decimal('16'), Decimal('16.25'), Decimal('16.75'), Decimal('16.25'), Decimal('16.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.25'), Decimal('16.75'), Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('16.5')], [Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17.25'), Decimal('16.5')]]",25.847647058823533,1708002114438,1,"{'x': Decimal('-1.450381679389313'), 'y': Decimal('0.8244274809160306'), 'z': Decimal('0.5572519083969466')}",0
"[[Decimal('17.25'), Decimal('17.25'), Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17')], [Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('16.75')], [Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('16.25'), Decimal('17')], [Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17'), Decimal('17.75'), Decimal('16.75'), Decimal('16.75')], [Decimal('17.25'), Decimal('16.25'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17')], [Decimal('15.75'), Decimal('16'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('16.75')], [Decimal('16.5'), Decimal('16'), Decimal('16.75'), Decimal('16.5'), Decimal('16.75'), Decimal('17.5'), Decimal('17'), Decimal('16.5')], [Decimal('16'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('16.75'), Decimal('16.5')]]",25.80058823529412,1708005678272,0,"{'x': Decimal('-1.450381679389313'), 'y': Decimal('0.8549618320610687'), 'z': Decimal('0.6030534351145038')}",0
"[[Decimal('17.25'), Decimal('17.5'), Decimal('16.5'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17')], [Decimal('17.75'), Decimal('17.5'), Decimal('17'), Decimal('17.5'), Decimal('17.75'), Decimal('18.25'), Decimal('17.5'), Decimal('17.75')], [Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('16.75'), Decimal('17.75'), Decimal('17.5'), Decimal('17'), Decimal('17.25')], [Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('17.5')], [Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('16.75')], [Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75')], [Decimal('17.5'), Decimal('17.5'), Decimal('16'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17')]]",25.80058823529412,1708001193316,1,"{'x': Decimal('-1.549618320610687'), 'y': Decimal('0.6641221374045801'), 'z': Decimal('0.4122137404580153')}",0
"[[Decimal('17.25'), Decimal('17.25'), Decimal('16.5'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('16.75')], [Decimal('17.25'), Decimal('17.5'), Decimal('17'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.25')], [Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('16.75'), Decimal('17.25')], [Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('17.5')], [Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('18'), Decimal('17.5'), Decimal('17'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17')], [Decimal('16'), Decimal('17'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('18'), Decimal('17.25'), Decimal('17')], [Decimal('17.5'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17.75')]]",25.894705882352945,1708003731273,0,"{'x': Decimal('-1.5725190839694656'), 'y': Decimal('0.6259541984732825'), 'z': Decimal('0.6717557251908397')}",0
"[[Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('16.25')], [Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('18')], [Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('16.75'), Decimal('17.5')], [Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25')], [Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.75'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75')], [Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.75'), Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75'), Decimal('16.75')], [Decimal('16'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17'), Decimal('17'), Decimal('17.25')]]",25.80058823529412,1708004982408,1,"{'x': Decimal('-1.4961832061068703'), 'y': Decimal('0.816793893129771'), 'z': Decimal('0.9312977099236641')}",0
"[[Decimal('17.5'), Decimal('17'), Decimal('16.25'), Decimal('16.75'), Decimal('16.75'), Decimal('16.75'), Decimal('16.75'), Decimal('16.25')], [Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('16.5'), Decimal('16.5'), Decimal('17.25'), Decimal('16.75'), Decimal('17')], [Decimal('16.25'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.25'), Decimal('17'), Decimal('16.75')], [Decimal('17'), Decimal('16.75'), Decimal('16.5'), Decimal('17.25'), Decimal('17.25'), Decimal('17'), Decimal('16.5'), Decimal('17')], [Decimal('16.25'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17')], [Decimal('16'), Decimal('16.25'), Decimal('16.75'), Decimal('16.75'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('16.5')], [Decimal('16.25'), Decimal('16.5'), Decimal('16'), Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('16.75'), Decimal('16.75')]]",25.235882352941175,1708003484567,0,"{'x': Decimal('-1.633587786259542'), 'y': Decimal('0.7938931297709924'), 'z': Decimal('0.6717557251908397')}",0
"[[Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17')], [Decimal('18.25'), Decimal('17.25'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5')], [Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('16.5'), Decimal('17.75'), Decimal('17.25'), Decimal('18')], [Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('17')], [Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17.75'), Decimal('17.5'), Decimal('17.75')], [Decimal('16.5'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('17.75')], [Decimal('17.25'), Decimal('17'), Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('17.5')], [Decimal('16.5'), Decimal('17.25'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.75'), Decimal('17.75'), Decimal('17.75')]]",25.28294117647059,1707999435175,1,"{'x': Decimal('-1.465648854961832'), 'y': Decimal('0.7786259541984732'), 'z': Decimal('0.7099236641221374')}",0
"[[Decimal('18'), Decimal('18.25'), Decimal('17.25'), Decimal('18'), Decimal('17.5'), Decimal('18'), Decimal('18'), Decimal('17')], [Decimal('18.25'), Decimal('17.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('17.75'), Decimal('18.25'), Decimal('18.25')], [Decimal('17.5'), Decimal('17'), Decimal('18'), Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('17.5'), Decimal('17.75')], [Decimal('17'), Decimal('17.75'), Decimal('17.75'), Decimal('17.75'), Decimal('18'), Decimal('18'), Decimal('18.25'), Decimal('18')], [Decimal('17.25'), Decimal('17.25'), Decimal('17.75'), Decimal('18'), Decimal('18'), Decimal('18.25'), Decimal('17.5'), Decimal('17.5')], [Decimal('17.75'), Decimal('17'), Decimal('17.25'), Decimal('17.75'), Decimal('17.75'), Decimal('17.75'), Decimal('18'), Decimal('18')], [Decimal('17.75'), Decimal('17'), Decimal('17.25'), Decimal('17.25'), Decimal('16.75'), Decimal('17.75'), Decimal('18'), Decimal('17.5')], [Decimal('16.75'), Decimal('17.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('18.5'), Decimal('17.75')]]",24.859411764705882,1707998888786,1,"{'x': Decimal('-1.4351145038167938'), 'y': Decimal('0.8015267175572519'), 'z': Decimal('0.6412213740458015')}",0
"[[Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.75'), Decimal('17.5'), Decimal('17.75'), Decimal('17.75'), Decimal('16.25')], [Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.25'), Decimal('17.5'), Decimal('17.75'), Decimal('16.75'), Decimal('17.5')], [Decimal('16.75'), Decimal('16.75'), Decimal('17'), Decimal('17.5'), Decimal('17'), Decimal('17.25'), Decimal('16.75'), Decimal('17.5')], [Decimal('16.75'), Decimal('17.25'), Decimal('16.5'), Decimal('17.25'), Decimal('17.5'), Decimal('17.5'), Decimal('16.75'), Decimal('17.5')], [Decimal('17'), Decimal('16.5'), Decimal('16.75'), Decimal('17'), Decimal('17.75'), Decimal('17'), Decimal('17.25'), Decimal('16.5')], [Decimal('16.75'), Decimal('17'), Decimal('17'), Decimal('16.75'), Decimal('17.5'), Decimal('16.75'), Decimal('17'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('16.5'), Decimal('17'), Decimal('17.25'), Decimal('17'), Decimal('17.25')], [Decimal('16.5'), Decimal('16.75'), Decimal('16.75'), Decimal('17.25'), Decimal('17.75'), Decimal('17'), Decimal('16.5'), Decimal('17.5')]]",25.80058823529412,1708001652915,1,"{'x': Decimal('-1.5954198473282444'), 'y': Decimal('0.6030534351145038'), 'z': Decimal('0.6412213740458015')}",0
"[[Decimal('18.75'), Decimal('19.75'), Decimal('21.75'), Decimal('21.25'), Decimal('23.25'), Decimal('21.25'), Decimal('19.5'), Decimal('18.75')], [Decimal('18.75'), Decimal('19.75'), Decimal('21.75'), Decimal('23'), Decimal('23.5'), Decimal('20.75'), Decimal('19'), Decimal('19')], [Decimal('18.25'), Decimal('18.5'), Decimal('20'), Decimal('21.5'), Decimal('22.75'), Decimal('20.5'), Decimal('18.75'), Decimal('18.75')], [Decimal('17.5'), Decimal('18.5'), Decimal('19.25'), Decimal('23.25'), Decimal('23'), Decimal('20.5'), Decimal('18.75'), Decimal('18.75')], [Decimal('18'), Decimal('17.75'), Decimal('18.75'), Decimal('21.25'), Decimal('20'), Decimal('18.75'), Decimal('18.25'), Decimal('18.25')], [Decimal('17.75'), Decimal('17.25'), Decimal('17.5'), Decimal('18.5'), Decimal('18'), Decimal('18.75'), Decimal('18'), Decimal('18')], [Decimal('17.25'), Decimal('17'), Decimal('18'), Decimal('17.5'), Decimal('17.25'), Decimal('17.75'), Decimal('18.25'), Decimal('17.5')], [Decimal('17.25'), Decimal('17.75'), Decimal('17'), Decimal('17.5'), Decimal('17.5'), Decimal('18.5'), Decimal('17.75'), Decimal('18.25')]]",24.20058823529412,1707998527250,0,"{'x': Decimal('-1.6030534351145038'), 'y': Decimal('0.7404580152671756'), 'z': Decimal('0.4961832061068702')}",0
